comment_text,整潔舒適,設施,服務,地點,性價比,其他,整潔舒適情緒,設施情緒,服務情緒,地點情緒,性價比情緒,其他情緒,整體情緒
第二次入住，覺得還可以，有發現沒收到上一個客人毛巾，這點要加強,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有一股“吸煙”班的味道（味道不是很好可以事實噴霧芳香劑,1,1,0,0,0,0,3,3,0,0,0,0,3
某些房間菸味很重,1,1,0,0,0,0,3,3,0,0,0,0,3
電視遙控器灰塵有點多 ,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內的地板，未清理乾淨，有棉絮及頭髮，進房時就發現床墊上有私密處的毛髮非頭髮，雖不至於髒亂，但觀感不佳，房間內的清潔請加油,1,1,0,0,0,0,3,3,0,0,0,0,3
牆壁上仍有些發霉的跡象 沒有清乾淨 但因為價格便宜,1,1,0,0,0,0,3,3,0,0,0,0,3
浴缸在使用前後都各出現過一隻小蟑螂,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有悶味,1,1,0,0,0,0,3,3,0,0,0,0,3
床上及熱水壺附近有螞蟻,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有螞蟻在爬，唯一不足之處,1,1,0,0,0,0,3,3,0,0,0,0,3
衛生在細部的地方可再留意，例廁所的門框底部，沒清潔到,1,1,0,0,0,0,3,3,0,0,0,0,3
床單有點潮濕,1,1,0,0,0,0,3,3,0,0,0,0,3
房間清潔度不佳，房間有很多螞蟻及一隻死掉的蟑螂屍體。半夜空調飄來菸味,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有蟑螂。廁所地面有前晚客人留下的長髮,1,1,0,0,0,0,3,3,0,0,0,0,3
冰箱留有之前房客食物,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有異味難聞,1,1,0,0,0,0,3,3,0,0,0,0,3
一進房門就看到電視機下方有個ㄧ公分大小的餅乾屑，太明顯了椅子上都是灰塵 可能是太久沒人坐了，但還是應該要撢一下清潔需要加強,1,1,0,0,0,0,3,3,0,0,0,0,3
朋友說她在房內被蚤咬。另一朋友的房有菸味。下午茶餐室的布沙發及背墊有客人的汗酸臭味,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所有黴味,1,1,0,0,0,0,3,3,0,0,0,0,3
桌上有點灰塵,1,1,0,0,0,0,3,3,0,0,0,0,3
一邊牆壁及衣櫥發霉，濕氣重的感覺，有點不雅觀,1,1,0,0,0,0,3,3,0,0,0,0,3
房間會有螞蟻，也有灰塵,1,1,0,0,0,0,3,3,0,0,0,0,3
吧台上有許多螞蟻,1,1,0,0,0,0,3,3,0,0,0,0,3
角落灰塵和椅子上的灰塵需要打掃乾淨,1,1,0,0,0,0,3,3,0,0,0,0,3
進入房間內有一股霉味，床頭很椅背上有很多的霉菌，後來反應，有換另一間房間，飯店應在入宿前先check 一下房間狀況，尤其是最近下很長時間的雨，,1,1,0,0,0,0,3,3,0,0,0,0,3
，不知為何廁所異味非常重（不是發霉味而是像化×池的味），那異味從入住當晚至隔天早上都沒散去，害的我都不太敢上廁所,1,1,0,0,0,0,3,3,0,0,0,0,3
地板很髒 有垃圾落地窗聲響很大,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有潮濕味,1,1,0,0,0,0,3,3,0,0,0,0,3
房間裡髒亂，枕頭上還有小蟲浴室都沒打掃乾淨，還有上一個客人的毛髮在地板,1,1,0,0,0,0,3,3,0,0,0,0,3
睡覺時有時會傳來外面的聲音而嚇到，房間有微微的異味，有點像煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
一進房間就覺得味道不太好聞，不知道是不是床單不乾淨，睡到全身都癢癢的最後一整晚都沒睡,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室馬桶蓋掀起發現有很多乾掉血漬，沒清潔乾淨 後來才又請清潔人員來打掃。床頭櫃上的電燈開關上也蠻髒的，感覺清潔部分有待加強。,1,1,0,0,0,0,3,3,0,0,0,0,3
房門旁有一些小螞蟻，朋友那房的浴室有一隻小蟑螂，高一點的櫃子上有灰塵，但是不太影響住宿心情,1,1,0,0,0,0,3,3,0,0,0,0,3
走廊有很重的煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
清潔人員太混了，衣櫃裡都是灰及毛,1,1,0,0,0,0,3,3,0,0,0,0,3
剛打開房間會有一股味道，開冷氣後才會好,1,1,0,0,0,0,3,3,0,0,0,0,3
剛進房時有下水道的味道，過段時間換氣才好點,1,1,0,0,0,0,3,3,0,0,0,0,3
美中不足的一點廁所味道有點重,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有一個味道,1,1,0,0,0,0,3,3,0,0,0,0,3
兒童閱覽室要定時去整理，會比較好。,1,1,0,0,0,0,3,3,0,0,0,0,3
房間沒打掃乾淨,1,1,0,0,0,0,3,3,0,0,0,0,3
馬桶上有尿漬很噁心,1,1,0,0,0,0,3,3,0,0,0,0,3
枕頭上有頭髮沒清潔好,1,1,0,0,0,0,3,3,0,0,0,0,3
毛巾有黃漬 味道不太好聞,1,1,0,0,0,0,3,3,0,0,0,0,3
床下整潔可以更好,1,1,0,0,0,0,3,3,0,0,0,0,3
床上有不知名小蟲,1,1,0,0,0,0,3,3,0,0,0,0,3
窗簾部分灰塵較多,1,1,0,0,0,0,3,3,0,0,0,0,3
剛進房時有下水道的味道，過段時間換氣才好點！,1,1,0,0,0,0,3,3,0,0,0,0,3
電梯裡的芳香劑，超臭，是車用芳香劑的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
牆壁有一點點微髒,1,1,0,0,0,0,3,3,0,0,0,0,3
窗戶外面對住戶牆壁、電視遙控器灰塵多。,1,1,0,0,0,0,3,3,0,0,0,0,3
走道有個不明的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室的浴缸排水口的止水檔有微許頭髮未清理,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有點異味,1,1,0,0,0,0,3,3,0,0,0,0,3
室桌子上略有灰,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室、房間有很重的煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所有點髒亂,1,1,0,0,0,0,3,3,0,0,0,0,3
床單都沒換，床單有黑色毛屑還有頭髮,1,1,0,0,0,0,3,3,0,0,0,0,3
房間都霉味。,1,1,0,0,0,0,3,3,0,0,0,0,3
房間地板很多毛髮 很可怕 ,1,1,0,0,0,0,3,3,0,0,0,0,3
窗邊有蟑螂,1,1,0,0,0,0,3,3,0,0,0,0,3
實在是很臭，一開門撲來的霉味跟臭酸每次都覺得無法忍受，建議檢查一下是不是有蟲還是什麼東西死在房內。,1,1,0,0,0,0,3,3,0,0,0,0,3
房間感覺很壓迫 早上還有一隻超大蟑螂在我床邊,1,1,0,0,0,0,3,3,0,0,0,0,3
一進房間還是能聞到一點點異味。,1,1,0,0,0,0,3,3,0,0,0,0,3
每次進房門都會有一股煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
二樓尾巴不知道為何有濃厚的燒肉油煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
杯子沒洗乾淨水喝一半才看到感覺很差,1,1,0,0,0,0,3,3,0,0,0,0,3
床旁邊的地板，很髒，未清潔,1,1,0,0,0,0,3,3,0,0,0,0,3
房間乾淨度有待加強,1,1,0,0,0,0,3,3,0,0,0,0,3
房間舊舊的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有些微煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
有螞蟻喔 特別在浴室裡面洗手台位子和浴室門外，已經反應也有來打掃，但是無效並且螞蟻越來越多  臥室窗台也有幾隻,1,1,0,0,0,0,3,3,0,0,0,0,3
打掃沒有乾淨 浴室還有些地方有頭髮跟上個房客留下的未清掉牙膏蓋子,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內有股混沌不明的煙味讓人不舒服如果可以改進就更完美了,1,1,0,0,0,0,3,3,0,0,0,0,3
一進去就有濃濃的煙味，反應後換房，煙味是淡了點，但是取而代之的是一股無法形容的臭味，臭的我整晚睡不好,1,1,0,0,0,0,3,3,0,0,0,0,3
沒打掃乾淨，床上有前一位客人辦事的痕跡！,1,1,0,0,0,0,3,3,0,0,0,0,3
房間清潔方面，希望可以再提高一些,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內環境整潔可再加強,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內煙味很重,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室地板還有頭髮，跟污垢，希望清潔度在再仔細檢查！,1,1,0,0,0,0,3,3,0,0,0,0,3
房間清潔待加強。,1,1,0,0,0,0,3,3,0,0,0,0,3
整體都很棒美中不足就是枕頭上有一隻小蟑螂 ,1,1,0,0,0,0,3,3,0,0,0,0,3
房間煙味很重,1,1,0,0,0,0,3,3,0,0,0,0,3
無窗戶的房間一進去就有股殘留的煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所雖然乾淨但有異味（尿騷味吧）漂出。,1,1,0,0,0,0,3,3,0,0,0,0,3
床單上還有沒清掉頭髮是不小心還是沒換床單淺眠者請慎入,1,1,0,0,0,0,3,3,0,0,0,0,3
走廊有一點點煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所整潔度不夠！,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內煙味、霉味、刺鼻的香芬味，五味雜陳。馬桶裡有一坨長髮很讓人驚嚇,1,1,0,0,0,0,3,3,0,0,0,0,3
浴巾拿起來有髒東西，小細節的整潔度可再加強,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所沒有打掃乾淨 有前一個客人留下來的垃圾,1,1,0,0,0,0,3,3,0,0,0,0,3
房間內浴室有菸味,1,1,0,0,0,0,3,3,0,0,0,0,3
房間棉屑很多！,1,1,0,0,0,0,3,3,0,0,0,0,3
整潔方面有待加強床旁邊還有應該是上一位房客的菜渣？蠻大塊的 浴室玻璃窗邊很多小蟲屍體沒有清除,1,1,0,0,0,0,3,3,0,0,0,0,3
這次進房煙味超級噁心 ,1,1,0,0,0,0,3,3,0,0,0,0,3
帶著前一次的好印象，床上都是女生的長頭髮,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有看到一隻蟑螂…,1,1,0,0,0,0,3,3,0,0,0,0,3
樓下停車很貴！而且環境很髒亂,1,1,0,0,0,0,3,3,0,0,0,0,3
因為房間廁所裡有很小會飛的小黑蟲，有被咬起紅包。,1,1,0,0,0,0,3,3,0,0,0,0,3
電視機上面有一層灰，而且還能聽到隔壁的電視聲,1,1,0,0,0,0,3,3,0,0,0,0,3
地毯很髒.......無法接受，,1,1,0,0,0,0,3,3,0,0,0,0,3
房間超小 霉味非常重,1,1,0,0,0,0,3,3,0,0,0,0,3
房間沒有小夜燈很難入睡。也沒有小冰箱有些不方便。電視則沒有第四台下班後，想看一下電視沒什麼頻道可以看。房務人員也沒有每天整理房間,1,1,0,0,0,0,3,3,0,0,0,0,3
2. 床不好睡，睡完會腰痠背痛；毛巾也感覺用了很多年沒換新非常舊。,1,1,0,0,0,0,3,3,0,0,0,0,3
浴缸旁邊有點髒髒的灰使用前還是沖一下比較好，沒有蓮蓬頭只有花灑所以沖起來比較麻煩,1,1,0,0,0,0,3,3,0,0,0,0,3
房間沒訊號很爛，髒髒的,1,1,0,0,0,0,3,3,0,0,0,0,3
地面清潔可再加強，通風不良，但有小台的空氣清淨機跟冷氣，須要開一段時間，不太好用,1,1,0,0,0,0,3,3,0,0,0,0,3
廁所很臭，疑似排水管冒上來的味道。桌上很多灰塵。,1,1,0,0,0,0,3,3,0,0,0,0,3
房間沒日光 有霉味 毛巾有味道,1,1,0,0,0,0,3,3,0,0,0,0,3
已入住過兩次，但兩次給的備品完全不一樣，這次房間環境跟毛巾乾淨度上都比之前差，需要在多注意一下，其他的方面都很棒，希望你們能改善並持續維持！,1,1,0,0,0,0,3,3,0,0,0,0,3
枕頭套沒洗乾淨，有紅點，估計是上一個住客，拿來墊屁股用過的；還有，棉被竟然沒有套，太不衛生！,1,1,0,0,0,0,3,3,0,0,0,0,3
樓梯間很髒，電梯也很少,1,1,0,0,0,0,3,3,0,0,0,0,3
大廳的乾淨度有待加強，沒有飲水機不方便,1,1,0,0,0,0,3,3,0,0,0,0,3
窗簾有發霉，電視也老舊,1,1,0,0,0,0,3,3,0,0,0,0,3
毛巾有黃漬，噁心，衣櫥破舊,1,1,0,0,0,0,3,3,0,0,0,0,3
設施破舊，整潔度也不好,1,1,0,0,0,0,3,3,0,0,0,0,3
真的很髒，設施也老舊,1,1,0,0,0,0,3,3,0,0,0,0,3
洗衣機髒髒的、很舊,1,1,0,0,0,0,3,3,0,0,0,0,3
房間不乾淨，隔音也很差,1,1,0,0,0,0,3,3,0,0,0,0,3
有很多灰塵，隔音不好,1,1,0,0,0,0,3,3,0,0,0,0,3
能聽見走路聲，半夜睡不好，房間枕頭不乾淨,1,1,0,0,0,0,3,3,0,0,0,0,3
房間枕頭不乾淨，棉被蓋起來也很癢。隔音差,1,1,0,0,0,0,3,3,0,0,0,0,3
清潔沒確實，隔音可以再改善好一點,1,1,0,0,0,0,3,3,0,0,0,0,3
整潔度和隔音真的很差,1,1,0,0,0,0,3,3,0,0,0,0,3
燈壞掉，床有怪味,1,1,0,0,0,0,3,3,0,0,0,0,3
熱水壺無法用，房間有奇怪的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
沒有停車場很不方便，房間也酸味,1,1,0,0,0,0,3,3,0,0,0,0,3
有霉味，設施都很破舊,1,1,0,0,0,0,3,3,0,0,0,0,3
設備可以好一點太舊了，也有老舊的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
電話壞掉，空調傳出怪味,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室蓮蓬頭壞掉，水有怪味,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音差氣味差,1,1,0,0,0,0,3,3,0,0,0,0,3
聞到這個味道差點暈過去，房間芳香劑太濃了吧!隔音爛,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音不好，味道也是,1,1,0,0,0,0,3,3,0,0,0,0,3
有霉味不好聞，隔音不好好吵,1,1,0,0,0,0,3,3,0,0,0,0,3
清潔劑味道好噁心，隔音也不好,1,1,0,0,0,0,3,3,0,0,0,0,3
晚上都能聽到外面的聲音，房間氣味也很奇怪,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音不好隔壁房間講話大聲也會聽的到外面重機飆車聲音聽得見馬桶座上有一塊不知道是什麼東西黏住沒清乾淨,1,1,0,0,0,0,3,3,0,0,0,0,3
沒有窗戶稍嫌遺憾 地毯沒清很乾淨早上起來時有很重的不明臭味 像是化糞池或是動物死亡多日的味道,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有蜘蛛絲，房間太小棉被不夠大，浴廁照洗手台的燈燒掉。,1,1,0,0,0,0,3,3,0,0,0,0,3
房間小 隔音差 令人有壓迫感的房間 無暖氣 房間地板竟然還不是平的  有上下差  無窗戶 電梯有夠不方便  等超久 房間灰塵稍微堆積一些  容易造成過敏 走廊標示不清  有煙味,1,1,0,0,0,0,3,3,0,0,0,0,3
馬桶蓋翻開有一塊尿漬、隔音真的非常的差，半夜有人在外話講話，房內都聽的很清楚,1,1,0,0,0,0,3,3,0,0,0,0,3
大廳及走道有很濃的香味，不太喜歡，但還好房間內沒有香味。隔音稍微不太好。,1,1,0,0,0,0,3,3,0,0,0,0,3
毛巾和棉被棉絮很多，洗手台上的排水孔要手動將它抬起才可以把水排出。,1,1,0,0,0,0,3,3,0,0,0,0,3
安排的房間是尾房  room no 5070，夜間經常聽到大力的關門聲。一出門就有很多的垃圾箱放在門口。今次book了7天，而不是每天更換床單，枕頭太軟，壓一下，枕頭會變形，可以改善一下硬度。,1,1,0,0,0,0,3,3,0,0,0,0,3
走廊香薰太濃烈，似ktv。電梯太慢，每次要到五樓再轉乘往其他樓層，不方便。,1,1,0,0,0,0,3,3,0,0,0,0,3
硬件需要更新，提高衛生環境。,1,1,0,0,0,0,3,3,0,0,0,0,3
單人雅房竟然是在地下室，無獨立冷氣，共用空調冷氣也很，而且房間及浴室廁所很多蚊蚋，有潔癖的人會很受不了。希望可以改善一下照明以及做好衛生環境的清潔工作,1,1,0,0,0,0,3,3,0,0,0,0,3
旅舍樓高5層，但沒有升降機，徒手拿著行李從地面往上行，絕對是件苦差。房內設備陳舊，塵垢污跡可看。,1,1,0,0,0,0,3,3,0,0,0,0,3
這次住到地下室 太可怕了。雖然床鋪都是乾淨 但環境真的很不推薦  一直有煙味飄進來。廁所浴室很陽春，水壓不穩定。沒有提供衛生紙。,1,1,0,0,0,0,3,3,0,0,0,0,3
頂樓加蓋好吵 覺得房間髒髒的,1,1,0,0,0,0,3,3,0,0,0,0,3
有霉味，沒電梯、冰箱。隔音差,1,1,0,0,0,0,3,3,0,0,0,0,3
剛一進住宿大門有煙味，床單有上一組客人的頭髮，洗澡熱水冷水無法順暢控制，大冷大熱，走廊遇到活的蟑螂，電視訊號異常，會卡住不流暢無法正常觀看，唯一良好的事睡眠沒有被打擾。,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音不好 房間內有蟑螂,1,1,0,0,0,0,3,3,0,0,0,0,3
房間醜陋，浴室的牆壁好像沒洗，有污垢，浴室的地板浴盆破舊。整體旅店看起來很糟糕。,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室水管有味道吹風機要去櫃台借房間老舊，小,1,1,0,0,0,0,3,3,0,0,0,0,3
房間胭脂味重，房屋老舊。,1,1,0,0,0,0,3,3,0,0,0,0,3
剛一進住宿大門有煙味，床單有上一組客人的頭髮，洗澡熱水冷水無法順暢控制，大冷大熱，走廊遇到活的蟑螂，電視訊號異常，會卡住不流暢無法正常觀看，唯一良好的事睡眠沒有被打擾。（住的是獨立雙人房，吹風機要跟櫃檯借，房內無吹風機）,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有悶臭味床墊和枕頭都不好睡,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室只用浴簾 ，有尿騷味,1,1,0,0,0,0,3,3,0,0,0,0,3
1. 若浴室有乾溼分離就更好了!2. 入住那間浴室的水管會飄出一股水溝味，需要關門避免味道散出。,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室的浴簾可以換了，長滿了霉菌斑黑點,1,1,0,0,0,0,3,3,0,0,0,0,3
雙人床是兩張單人床並在一起，兩床中間仍是凹下去；床單清潔一般，仍有污漬；隔音一般，房外人談話聲可隱匿聽到,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音比較差，浴室牆壁和門上有頭髮馬桶坐墊，內側有小污漬雖然用濕紙巾就擦乾淨了,1,1,0,0,0,0,3,3,0,0,0,0,3
枕頭不舒服 屋子里味道太重,1,1,0,0,0,0,3,3,0,0,0,0,3
整潔度尚差 可再多加強另外早上太吵了 未到退房時間便開始整理房間隔音很差 所以聽得一清二楚 非常讓人不悅,1,1,0,0,0,0,3,3,0,0,0,0,3
衛生要加強還有浴室蓮蓬頭壞掉,1,1,0,0,0,0,3,3,0,0,0,0,3
入房時茶壺裡有上組客人留下的茶、床正對著大面落地鏡子，半夜起床容易被嚇到,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有霉味，棉被很舊了！,1,1,0,0,0,0,3,3,0,0,0,0,3
清潔有待加強、房間內光線太暗,1,1,0,0,0,0,3,3,0,0,0,0,3
床單有小片污漬，乾濕分離門縫會漏水，台燈灰塵厚,1,1,0,0,0,0,3,3,0,0,0,0,3
房間有廁所味，冷氣有異音且很不涼，浴室蓮蓬頭是固定的，無法拿下來沖洗,1,1,0,0,0,0,3,3,0,0,0,0,3
沙發其實有點破舊 連椅架都斷了還沒換 洗澡的水感覺不是很乾淨！馬桶也不是免治式的QQ,1,1,0,0,0,0,3,3,0,0,0,0,3
空間太小、廁所整潔度不佳、洗澡設備不良,1,1,0,0,0,0,3,3,0,0,0,0,3
1. 可怕的寢具(不知名的毛髮及水漬),1,1,0,0,0,0,3,3,0,0,0,0,3
按摩浴缸開關壞了沒辦法關閉隔音沒很好聽得到別間房間的水聲床單上有污點,1,1,0,0,0,0,3,3,0,0,0,0,3
設備老舊，棉被鋪床都拖地板了感覺很髒,1,1,0,0,0,0,3,3,0,0,0,0,3
一進門地板磁磚縫就會漏咖啡色的水，弄得浴室門口的墊子也髒髒的，拖鞋也濕濕的，整潔度要再加強浴室雖然是分離式的，但洗完澡外面地板卻都是水，浴缸旁邊也會漏水，浴室濕氣很重,1,1,0,0,0,0,3,3,0,0,0,0,3
走道地毯霉味很重，房間隔音不佳,1,1,0,0,0,0,3,3,0,0,0,0,3
1.隔音很差   很容易聽到隔壁或走廊上的聲音2.地毯看起來污漬蠻多  建議換地板或其他設計,1,1,0,0,0,0,3,3,0,0,0,0,3
國王的新衣，大廳及裝置藝術，跑車是美的，房間就是舊的，地毯髒髒,1,1,0,0,0,0,3,3,0,0,0,0,3
燈光昏暗，霉味很重，牆上都發霉，動線不佳，睡內側沒有走道可出來，要上廁所還要從睡外側的身上爬出去，到處都是毛毛的，感覺非常的不舒服,1,1,0,0,0,0,3,3,0,0,0,0,3
1. 煙味重，禁煙形同虛設2. 房間的地毯是我見過史上最最最髒的3. 隔音差，可以聽到身如其境的叫床聲4. 床與枕頭軟到沒有支撐力，早上全身酸痛花蓮民宿是競爭力很大的行業，講這些就看老闆願不願意花心思做回頭客了。,1,1,0,0,0,0,3,3,0,0,0,0,3
……菸味……雖然大廳、電梯貼滿了禁菸標誌，但是一進門空氣中持續傳來2手和3手煙味。屬於舊建築改建，雖然我們住的已是非中央空調，是獨立的冷氣，但管線間會傳出煙味，上廁所上到一半會飄出來。房間雖然已用臭氧殺菌過，但是隱約的3手菸，已停留在裝潢上、椅子坐墊上，會一陣陣傳出來。對於有小孩又不抽菸的家庭來說，是一種痛苦的折磨，是很不適合的。如果沒有過敏的人，或是本身是抽菸者可接受煙味的旅者許可以考量，但是還是請勿在廁所抽菸。,1,1,0,0,0,0,3,3,0,0,0,0,3
原訂3張單人床款房間，到晚上正式check in時，職員表示該房間熱水爐壞了，未能安排入住，故表示可升級4人房給我們（兩張雙人床款），雖則如此，但都帶來睡眠質素的影響。另外，電熱水壺仍存有1/4份量的水於壺內，我們也不敢使用。,1,1,0,0,0,0,3,3,0,0,0,0,3
但是美中不足的地方是廁所洗髮乳跟沐浴乳有些淋浴間是空的，加上廁所有時候會看到地板有包裝紙垃圾，還有隔音方面需要加強一下！半夜別的房客回來會很清楚聽到外面有人走動的聲音，,1,1,0,0,0,0,3,3,0,0,0,0,3
房間還是會有一點灰塵 房間也偏小一點 唉!,1,1,0,0,0,0,3,3,0,0,0,0,3
隔音比較沒那麼好。被子有些許味道,1,1,0,0,0,0,3,3,0,0,0,0,3
熱水不夠熱 枕頭有頭髮電視音量斷斷續續 不太好,1,1,0,0,0,0,3,3,0,0,0,0,3
真的空間有點小對於大型行李真的有點不友善 無法攤平行李箱看照片感覺還好 但是打開門就可以感受到狹小的空間電視的位置有點奇妙 需要在樓梯上觀看但因為房間小所以有這樣的佈局也是可接受的住到第二天晚上廁所有一股尿騷味 有請櫃檯打掃過了 但不知道為什麼還有,1,1,0,0,0,0,3,3,0,0,0,0,3
冷氣霉味很重,1,1,0,0,0,0,3,3,0,0,0,0,3
可能前一個房客的飲食導致晚上桌面有不少螞蟻出現，我自己處理，沒有麻煩飯店人員。電視的位置偏高，坐椅子觀賞脖子會痠,1,1,0,0,0,0,3,3,0,0,0,0,3
第一次去住不錯，房間位置再地下室這次去我也是訂地下室的房間，結果進房後讓我很失望房間潮濕味很重、晚上洗澡時排水系統還堵塞。    下次就會考慮住別家了   ,1,1,0,0,0,0,3,3,0,0,0,0,3
床跟被子的質感還有整潔度差，被子很重,1,1,0,0,0,0,3,3,0,0,0,0,3
陽台上有一個煙蒂好像還沒有掃掉陽台的電燈好像不會亮了,1,1,0,0,0,0,3,3,0,0,0,0,3
大廳有一點奇怪味道，吃早餐地點的座位稍微少了一點，要排隊等待入場用餐,1,1,0,0,0,0,3,3,0,0,0,0,3
我預定三人房，後來看了訂房評價才知道有人跟我一樣的問題。想問旅店為何遲遲沒改善尿騷味問題？還讓旅客入住？失望 ,1,1,0,0,0,0,3,3,0,0,0,0,3
浴室有蟑螂，對於福華飯而言，這個相當不應該。床單被套包裝也很不整齊，不是飯店該有的水準。,1,1,0,0,0,0,3,3,0,0,0,0,3
空調、冰箱壞了清潔度不佳,1,1,0,0,0,0,3,3,0,0,0,0,3
停車場是室外的，而且離大廳有段距離。入住房間在餐廳正上方，清晨就有食物油煙味飄進房內，不是很舒服,1,1,0,0,0,0,3,3,0,0,0,0,3
衛浴設備不ok，蓮蓬頭頭沾黏未清理,1,1,0,0,0,0,3,3,0,0,0,0,3
設備老舊，房內清潔度待加強，完全看不出是是五星級飯店,1,1,0,0,0,0,3,3,0,0,0,0,3
以度假酒店而言，福華的所有員工完全談不上友善及熱情建築內、外硬體都老舊，完全感受不到有在用心改善更新。地下停車場非常骯髒噁心。,1,1,0,0,0,0,3,3,0,0,0,0,3
